,embryoname,embryoidx,phase,phaseidx,imagename-fullpath,fname,trainvaltest,timepoint
6439,PMDPI029-1-6,582,tPNa,1,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN19.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN19.jpeg,train,1
6440,PMDPI029-1-6,582,tPNf,2,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN92.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN92.jpeg,train,2
6441,PMDPI029-1-6,582,t2,3,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN100.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN100.jpeg,train,3
6442,PMDPI029-1-6,582,t4,5,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN149.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN149.jpeg,train,5
6443,PMDPI029-1-6,582,t5,6,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN199.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN199.jpeg,train,6
6444,PMDPI029-1-6,582,t6,7,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN205.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN205.jpeg,train,7
6445,PMDPI029-1-6,582,t7,8,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN209.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN209.jpeg,train,8
6446,PMDPI029-1-6,582,t8,9,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN213.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN213.jpeg,train,9
6447,PMDPI029-1-6,582,t9+,10,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN308.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN308.jpeg,train,10
6448,PMDPI029-1-6,582,tM,11,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN386.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN386.jpeg,train,11
6449,PMDPI029-1-6,582,tSB,12,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN426.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN426.jpeg,train,12
6450,PMDPI029-1-6,582,tB,13,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN470.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN470.jpeg,train,13
6451,PMDPI029-1-6,582,tEB,14,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN474.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN474.jpeg,train,14
6452,PMDPI029-1-6,582,tHB,15,./data/embryo/embryo_dataset/PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN558.jpeg,PMDPI029-1-6/D2016.02.22_S1584_I132_WELL6_RUN558.jpeg,train,15
6453,PMDPI029-1-11,583,tPB2,0,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN11.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN11.jpeg,train,0
6454,PMDPI029-1-11,583,tPNa,1,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN23.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN23.jpeg,train,1
6455,PMDPI029-1-11,583,tPNf,2,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN77.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN77.jpeg,train,2
6456,PMDPI029-1-11,583,t2,3,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN87.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN87.jpeg,train,3
6457,PMDPI029-1-11,583,t3,4,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN123.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN123.jpeg,train,4
6458,PMDPI029-1-11,583,t4,5,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN235.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN235.jpeg,train,5
6459,PMDPI029-1-11,583,t5,6,./data/embryo/embryo_dataset/PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN371.jpeg,PMDPI029-1-11/D2016.02.22_S1584_I132_WELL11_RUN371.jpeg,train,6
6460,PMDPI029-1-8,584,tPB2,0,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN7.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN7.jpeg,test,0
6461,PMDPI029-1-8,584,tPNa,1,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN17.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN17.jpeg,test,1
6462,PMDPI029-1-8,584,tPNf,2,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN99.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN99.jpeg,test,2
6463,PMDPI029-1-8,584,t2,3,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN107.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN107.jpeg,test,3
6464,PMDPI029-1-8,584,t3,4,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN151.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN151.jpeg,test,4
6465,PMDPI029-1-8,584,t4,5,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN153.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN153.jpeg,test,5
6466,PMDPI029-1-8,584,t5,6,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN201.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN201.jpeg,test,6
6467,PMDPI029-1-8,584,t7,8,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN205.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN205.jpeg,test,8
6468,PMDPI029-1-8,584,t8,9,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN207.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN207.jpeg,test,9
6469,PMDPI029-1-8,584,t9+,10,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN306.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN306.jpeg,test,10
6470,PMDPI029-1-8,584,tM,11,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN356.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN356.jpeg,test,11
6471,PMDPI029-1-8,584,tSB,12,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN384.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN384.jpeg,test,12
6472,PMDPI029-1-8,584,tB,13,./data/embryo/embryo_dataset/PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN430.jpeg,PMDPI029-1-8/D2016.02.22_S1584_I132_WELL8_RUN430.jpeg,test,13
6473,PMDPI029-1-1,585,tPB2,0,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN5.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN5.jpeg,train,0
6474,PMDPI029-1-1,585,tPNa,1,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN19.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN19.jpeg,train,1
6475,PMDPI029-1-1,585,tPNf,2,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN98.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN98.jpeg,train,2
6476,PMDPI029-1-1,585,t2,3,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN106.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN106.jpeg,train,3
6477,PMDPI029-1-1,585,t3,4,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN154.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN154.jpeg,train,4
6478,PMDPI029-1-1,585,t4,5,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN156.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN156.jpeg,train,5
6479,PMDPI029-1-1,585,t5,6,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN206.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN206.jpeg,train,6
6480,PMDPI029-1-1,585,t7,8,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN220.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN220.jpeg,train,8
6481,PMDPI029-1-1,585,t8,9,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN228.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN228.jpeg,train,9
6482,PMDPI029-1-1,585,t9+,10,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN271.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN271.jpeg,train,10
6483,PMDPI029-1-1,585,tM,11,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN376.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN376.jpeg,train,11
6484,PMDPI029-1-1,585,tSB,12,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN411.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN411.jpeg,train,12
6485,PMDPI029-1-1,585,tB,13,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN456.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN456.jpeg,train,13
6486,PMDPI029-1-1,585,tEB,14,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN464.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN464.jpeg,train,14
6487,PMDPI029-1-1,585,tHB,15,./data/embryo/embryo_dataset/PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN535.jpeg,PMDPI029-1-1/D2016.02.22_S1584_I132_WELL1_RUN535.jpeg,train,15
6488,PMDPI029-1-9,586,tPB2,0,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN3.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN3.jpeg,train,0
6489,PMDPI029-1-9,586,tPNa,1,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN17.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN17.jpeg,train,1
6490,PMDPI029-1-9,586,tPNf,2,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN87.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN87.jpeg,train,2
6491,PMDPI029-1-9,586,t2,3,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN95.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN95.jpeg,train,3
6492,PMDPI029-1-9,586,t3,4,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN139.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN139.jpeg,train,4
6493,PMDPI029-1-9,586,t4,5,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN143.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN143.jpeg,train,5
6494,PMDPI029-1-9,586,t5,6,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN185.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN185.jpeg,train,6
6495,PMDPI029-1-9,586,t6,7,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN193.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN193.jpeg,train,7
6496,PMDPI029-1-9,586,t7,8,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN201.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN201.jpeg,train,8
6497,PMDPI029-1-9,586,t8,9,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN257.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN257.jpeg,train,9
6498,PMDPI029-1-9,586,tM,11,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN356.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN356.jpeg,train,11
6499,PMDPI029-1-9,586,tSB,12,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN386.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN386.jpeg,train,12
6500,PMDPI029-1-9,586,tB,13,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN412.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN412.jpeg,train,13
6501,PMDPI029-1-9,586,tEB,14,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN418.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN418.jpeg,train,14
6502,PMDPI029-1-9,586,tHB,15,./data/embryo/embryo_dataset/PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN502.jpeg,PMDPI029-1-9/D2016.02.22_S1584_I132_WELL9_RUN502.jpeg,train,15
6503,PMDPI029-1-2,587,tPB2,0,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN12.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN12.jpeg,test,0
6504,PMDPI029-1-2,587,tPNa,1,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN23.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN23.jpeg,test,1
6505,PMDPI029-1-2,587,tPNf,2,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN87.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN87.jpeg,test,2
6506,PMDPI029-1-2,587,t2,3,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN94.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN94.jpeg,test,3
6507,PMDPI029-1-2,587,t3,4,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN134.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN134.jpeg,test,4
6508,PMDPI029-1-2,587,t4,5,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN136.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN136.jpeg,test,5
6509,PMDPI029-1-2,587,t5,6,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN182.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN182.jpeg,test,6
6510,PMDPI029-1-2,587,t6,7,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN247.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN247.jpeg,test,7
6511,PMDPI029-1-2,587,t7,8,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN251.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN251.jpeg,test,8
6512,PMDPI029-1-2,587,t8,9,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN263.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN263.jpeg,test,9
6513,PMDPI029-1-2,587,tM,11,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN362.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN362.jpeg,test,11
6514,PMDPI029-1-2,587,tSB,12,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN383.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN383.jpeg,test,12
6515,PMDPI029-1-2,587,tB,13,./data/embryo/embryo_dataset/PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN470.jpeg,PMDPI029-1-2/D2016.02.22_S1584_I132_WELL2_RUN470.jpeg,test,13
6516,WS1048-4,588,tPB2,0,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN11.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN11.jpeg,test,0
6517,WS1048-4,588,tPNa,1,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN20.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN20.jpeg,test,1
6518,WS1048-4,588,tPNf,2,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN88.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN88.jpeg,test,2
6519,WS1048-4,588,t2,3,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN97.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN97.jpeg,test,3
6520,WS1048-4,588,t3,4,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN139.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN139.jpeg,test,4
6521,WS1048-4,588,t4,5,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN144.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN144.jpeg,test,5
6522,WS1048-4,588,t5,6,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN198.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN198.jpeg,test,6
6523,WS1048-4,588,t6,7,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN203.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN203.jpeg,test,7
6524,WS1048-4,588,t8,9,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN209.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN209.jpeg,test,9
6525,WS1048-4,588,t9+,10,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN280.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN280.jpeg,test,10
6526,WS1048-4,588,tM,11,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN324.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN324.jpeg,test,11
6527,WS1048-4,588,tSB,12,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN375.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN375.jpeg,test,12
6528,WS1048-4,588,tB,13,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN403.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN403.jpeg,test,13
6529,WS1048-4,588,tEB,14,./data/embryo/embryo_dataset/WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN408.jpeg,WS1048-4/D2011.12.06_S0326_I132_WELL4_RUN408.jpeg,test,14
6530,RG944-2,589,tPB2,0,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN13.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN13.jpeg,val,0
6531,RG944-2,589,tPNa,1,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN25.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN25.jpeg,val,1
6532,RG944-2,589,tPNf,2,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN94.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN94.jpeg,val,2
6533,RG944-2,589,t2,3,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN103.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN103.jpeg,val,3
6534,RG944-2,589,t3,4,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN139.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN139.jpeg,val,4
6535,RG944-2,589,t4,5,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN145.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN145.jpeg,val,5
6536,RG944-2,589,t5,6,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN192.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN192.jpeg,val,6
6537,RG944-2,589,t6,7,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN194.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN194.jpeg,val,7
6538,RG944-2,589,t7,8,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN208.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN208.jpeg,val,8
6539,RG944-2,589,t8,9,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN212.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN212.jpeg,val,9
6540,RG944-2,589,t9+,10,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN284.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN284.jpeg,val,10
6541,RG944-2,589,tM,11,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN327.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN327.jpeg,val,11
6542,RG944-2,589,tSB,12,./data/embryo/embryo_dataset/RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN367.jpeg,RG944-2/F0/D2015.11.06_S0248_I647_WELL2_RUN367.jpeg,val,12
6543,RI382-2,590,tPB2,0,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN9.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN9.jpeg,test,0
6544,RI382-2,590,tPNa,1,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN27.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN27.jpeg,test,1
6545,RI382-2,590,tPNf,2,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN83.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN83.jpeg,test,2
6546,RI382-2,590,t2,3,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN93.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN93.jpeg,test,3
6547,RI382-2,590,t4,5,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN135.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN135.jpeg,test,5
6548,RI382-2,590,t5,6,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN183.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN183.jpeg,test,6
6549,RI382-2,590,t6,7,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN185.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN185.jpeg,test,7
6550,RI382-2,590,t7,8,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN187.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN187.jpeg,test,8
6551,RI382-2,590,t8,9,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN213.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN213.jpeg,test,9
6552,RI382-2,590,t9+,10,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN263.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN263.jpeg,test,10
6553,RI382-2,590,tM,11,./data/embryo/embryo_dataset/RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN442.jpeg,RI382-2/F0/D2015.04.27_S1377_I132_WELL2_RUN442.jpeg,test,11
6554,TD958-2-1,591,t4,5,./data/embryo/embryo_dataset/TD958-2-1/D2016.11.07_S1773_I132_WELL1_RUN171.jpeg,TD958-2-1/D2016.11.07_S1773_I132_WELL1_RUN171.jpeg,train,0
6555,TD958-2-1,591,t7,8,./data/embryo/embryo_dataset/TD958-2-1/D2016.11.07_S1773_I132_WELL1_RUN231.jpeg,TD958-2-1/D2016.11.07_S1773_I132_WELL1_RUN231.jpeg,train,3
